location,total_deaths,date,day,month,year
Africa,2230250,29/11/2021,29,11,2021
Africa,2231680,30/11/2021,30,11,2021
Africa,2233650,01/12/2021,1,12,2021
Africa,2235170,02/12/2021,2,12,2021
Africa,2236660,03/12/2021,3,12,2021
Africa,2237640,04/12/2021,4,12,2021
Africa,2238460,05/12/2021,5,12,2021
Africa,2240470,06/12/2021,6,12,2021
Africa,2241750,07/12/2021,7,12,2021
Africa,2243350,08/12/2021,8,12,2021
Africa,2244720,09/12/2021,9,12,2021
Africa,2245910,10/12/2021,10,12,2021
Africa,2247450,11/12/2021,11,12,2021
Africa,2248550,12/12/2021,12,12,2021
Africa,2249640,13/12/2021,13,12,2021
Africa,2251630,14/12/2021,14,12,2021
Africa,2253220,15/12/2021,15,12,2021
Africa,2254670,16/12/2021,16,12,2021
Africa,2256030,17/12/2021,17,12,2021
Africa,2257420,18/12/2021,18,12,2021
Africa,2258350,19/12/2021,19,12,2021
Africa,2261300,20/12/2021,20,12,2021
Africa,2263020,21/12/2021,21,12,2021
Africa,2265320,22/12/2021,22,12,2021
Africa,2267240,23/12/2021,23,12,2021
Africa,2269140,24/12/2021,24,12,2021
Africa,2270830,25/12/2021,25,12,2021
Africa,2272300,26/12/2021,26,12,2021
Africa,2274790,27/12/2021,27,12,2021
Africa,2276750,28/12/2021,28,12,2021
Africa,2279110,29/12/2021,29,12,2021
Africa,2282120,30/12/2021,30,12,2021
Africa,2284530,31/12/2021,31,12,2021
Africa,2286360,01/01/2022,1,1,2022
Africa,2287860,02/01/2022,2,1,2022
Africa,2290390,03/01/2022,3,1,2022
Africa,2294370,04/01/2022,4,1,2022
Africa,2297240,05/01/2022,5,1,2022
Africa,2305040,06/01/2022,6,1,2022
Africa,2308470,07/01/2022,7,1,2022
Africa,2311610,08/01/2022,8,1,2022
Africa,2314200,09/01/2022,9,1,2022
Africa,2317220,10/01/2022,10,1,2022
Africa,2320490,11/01/2022,11,1,2022
Africa,2324870,12/01/2022,12,1,2022
Africa,2328310,13/01/2022,13,1,2022
Africa,2331470,14/01/2022,14,1,2022
Africa,2335290,15/01/2022,15,1,2022
Africa,2337820,16/01/2022,16,1,2022
Africa,2341870,17/01/2022,17,1,2022
Africa,2345040,18/01/2022,18,1,2022
Africa,2347340,19/01/2022,19,1,2022
Africa,2352460,20/01/2022,20,1,2022
Africa,2355960,21/01/2022,21,1,2022
Africa,2359720,22/01/2022,22,1,2022
Africa,2362530,23/01/2022,23,1,2022
Africa,2369490,24/01/2022,24,1,2022
Africa,2369810,25/01/2022,25,1,2022
Africa,2373090,26/01/2022,26,1,2022
Africa,2376980,27/01/2022,27,1,2022
Africa,2380260,28/01/2022,28,1,2022
Africa,2384180,29/01/2022,29,1,2022
Africa,2386710,30/01/2022,30,1,2022
Africa,2389950,31/01/2022,31,1,2022
Africa,2394300,01/02/2022,1,2,2022
Africa,2398380,02/02/2022,2,2,2022
Africa,2402750,03/02/2022,3,2,2022
Africa,2404370,04/02/2022,4,2,2022
Africa,2409460,05/02/2022,5,2,2022
Africa,2411670,06/02/2022,6,2,2022
Africa,2416330,07/02/2022,7,2,2022
Africa,2422100,08/02/2022,8,2,2022
Africa,2427670,09/02/2022,9,2,2022
Africa,2431870,10/02/2022,10,2,2022
Africa,2435330,11/02/2022,11,2,2022
Africa,2439380,12/02/2022,12,2,2022
Africa,2440510,13/02/2022,13,2,2022
Africa,2445060,14/02/2022,14,2,2022
Africa,2448250,15/02/2022,15,2,2022
Africa,2451440,16/02/2022,16,2,2022
Africa,2457710,17/02/2022,17,2,2022
Africa,2462970,18/02/2022,18,2,2022
Africa,2467260,19/02/2022,19,2,2022
Africa,2469490,20/02/2022,20,2,2022
Africa,2473330,21/02/2022,21,2,2022
Africa,2475350,22/02/2022,22,2,2022
Africa,2478000,23/02/2022,23,2,2022
Africa,2479770,24/02/2022,24,2,2022
Africa,2481960,25/02/2022,25,2,2022
Africa,2483540,26/02/2022,26,2,2022
Africa,2485410,27/02/2022,27,2,2022
Africa,2488230,28/02/2022,28,2,2022
Africa,2488990,01/03/2022,1,3,2022
Africa,2490230,02/03/2022,2,3,2022
Africa,2491500,03/03/2022,3,3,2022
Africa,2492240,04/03/2022,4,3,2022
Africa,2493240,05/03/2022,5,3,2022
Africa,2493700,06/03/2022,6,3,2022
Africa,2504660,07/03/2022,7,3,2022
Africa,2505390,08/03/2022,8,3,2022
Africa,2506360,09/03/2022,9,3,2022
Africa,2507500,10/03/2022,10,3,2022
Africa,2508100,11/03/2022,11,3,2022
Africa,2508390,12/03/2022,12,3,2022
Africa,2508870,13/03/2022,13,3,2022
Africa,2509270,14/03/2022,14,3,2022
Africa,2509460,15/03/2022,15,3,2022
Africa,2510020,16/03/2022,16,3,2022
Africa,2510920,17/03/2022,17,3,2022
Africa,2511420,18/03/2022,18,3,2022
Africa,2511680,19/03/2022,19,3,2022
Africa,2511800,20/03/2022,20,3,2022
Africa,2512910,21/03/2022,21,3,2022
Africa,2514020,22/03/2022,22,3,2022
Africa,2514500,23/03/2022,23,3,2022
Africa,2514990,24/03/2022,24,3,2022
Africa,2515200,25/03/2022,25,3,2022
Africa,2515530,26/03/2022,26,3,2022
Africa,2515650,27/03/2022,27,3,2022
Africa,2516360,28/03/2022,28,3,2022
Africa,2518120,29/03/2022,29,3,2022
Africa,2519270,30/03/2022,30,3,2022
Africa,2519530,31/03/2022,31,3,2022
Africa,2519610,01/04/2022,1,4,2022
Africa,2519720,02/04/2022,2,4,2022
Africa,2519910,03/04/2022,3,4,2022
Africa,2520580,04/04/2022,4,4,2022
Africa,2521960,05/04/2022,5,4,2022
Africa,2522020,06/04/2022,6,4,2022
Africa,2522110,07/04/2022,7,4,2022
Africa,2522230,08/04/2022,8,4,2022
Africa,2522420,09/04/2022,9,4,2022
Africa,2522480,10/04/2022,10,4,2022
Africa,2523220,11/04/2022,11,4,2022
Africa,2524310,12/04/2022,12,4,2022
Africa,2524520,13/04/2022,13,4,2022
Africa,2524680,14/04/2022,14,4,2022
Africa,2524760,15/04/2022,15,4,2022
Africa,2524830,16/04/2022,16,4,2022
Africa,2524890,17/04/2022,17,4,2022
Africa,2525280,18/04/2022,18,4,2022
Africa,2526600,19/04/2022,19,4,2022
Africa,2526810,20/04/2022,20,4,2022
Africa,2527520,21/04/2022,21,4,2022
Africa,2527660,22/04/2022,22,4,2022
Africa,2527810,23/04/2022,23,4,2022
Africa,2527900,24/04/2022,24,4,2022
Africa,2528230,25/04/2022,25,4,2022
Africa,2528590,26/04/2022,26,4,2022
Africa,2528640,27/04/2022,27,4,2022
Africa,2528720,28/04/2022,28,4,2022
Africa,2528780,29/04/2022,29,4,2022
Africa,2528810,30/04/2022,30,4,2022
Africa,2528810,01/05/2022,1,5,2022
Africa,2528900,02/05/2022,2,5,2022
Africa,2528970,03/05/2022,3,5,2022
Africa,2529810,04/05/2022,4,5,2022
Africa,2530470,05/05/2022,5,5,2022
Africa,2530860,06/05/2022,6,5,2022
Africa,2531040,07/05/2022,7,5,2022
Africa,2531170,08/05/2022,8,5,2022
Africa,2531630,09/05/2022,9,5,2022
Africa,2532420,10/05/2022,10,5,2022
Africa,2532930,11/05/2022,11,5,2022
Africa,2533150,12/05/2022,12,5,2022
Africa,2534310,13/05/2022,13,5,2022
Africa,2534400,14/05/2022,14,5,2022
Africa,2534430,15/05/2022,15,5,2022
Africa,2534880,16/05/2022,16,5,2022
Africa,2535350,17/05/2022,17,5,2022
Africa,2536490,18/05/2022,18,5,2022
Africa,2536520,19/05/2022,19,5,2022
Africa,2537030,20/05/2022,20,5,2022
Africa,2537190,21/05/2022,21,5,2022
Africa,2537300,22/05/2022,22,5,2022
Africa,2537690,23/05/2022,23,5,2022
Africa,2538350,24/05/2022,24,5,2022
Africa,2538870,25/05/2022,25,5,2022
Africa,2539340,26/05/2022,26,5,2022
Africa,2539730,27/05/2022,27,5,2022
Africa,2539870,28/05/2022,28,5,2022
Africa,2539950,29/05/2022,29,5,2022
Africa,2540270,30/05/2022,30,5,2022
Africa,2540760,31/05/2022,31,5,2022
Africa,2541120,01/06/2022,1,6,2022
Africa,2541480,02/06/2022,2,6,2022
Africa,2541860,03/06/2022,3,6,2022
Africa,2542160,04/06/2022,4,6,2022
Africa,2542250,05/06/2022,5,6,2022
Africa,2542360,06/06/2022,6,6,2022
Africa,2543310,07/06/2022,7,6,2022
Africa,2543690,08/06/2022,8,6,2022
Africa,2543940,09/06/2022,9,6,2022
Africa,2544220,10/06/2022,10,6,2022
Africa,2544370,11/06/2022,11,6,2022
Africa,2544480,12/06/2022,12,6,2022
Africa,2544800,13/06/2022,13,6,2022
Africa,2545420,14/06/2022,14,6,2022
Africa,2545820,15/06/2022,15,6,2022
Africa,2546070,16/06/2022,16,6,2022
Africa,2546270,17/06/2022,17,6,2022
Africa,2546320,18/06/2022,18,6,2022
Africa,2546590,19/06/2022,19,6,2022
Africa,2546920,20/06/2022,20,6,2022
Africa,2547460,21/06/2022,21,6,2022
Africa,2548210,22/06/2022,22,6,2022
Africa,2548560,23/06/2022,23,6,2022
Africa,2548830,24/06/2022,24,6,2022
Africa,2549050,25/06/2022,25,6,2022
Africa,2549140,26/06/2022,26,6,2022
Africa,2549340,27/06/2022,27,6,2022
Africa,2549600,28/06/2022,28,6,2022
Africa,2550100,29/06/2022,29,6,2022
Africa,2550350,30/06/2022,30,6,2022
Africa,2550760,01/07/2022,1,7,2022
Africa,2551000,02/07/2022,2,7,2022
Africa,2551130,03/07/2022,3,7,2022
Africa,2551240,04/07/2022,4,7,2022
Africa,2551760,05/07/2022,5,7,2022
Africa,2552480,06/07/2022,6,7,2022
Africa,2552880,07/07/2022,7,7,2022
Africa,2553050,08/07/2022,8,7,2022
Africa,2553200,09/07/2022,9,7,2022
Africa,2553390,10/07/2022,10,7,2022
Africa,2553510,11/07/2022,11,7,2022
Africa,2554460,12/07/2022,12,7,2022
Africa,2554730,13/07/2022,13,7,2022
Africa,2554840,14/07/2022,14,7,2022
Africa,2555040,15/07/2022,15,7,2022
Africa,2555340,16/07/2022,16,7,2022
Africa,2555440,17/07/2022,17,7,2022
Africa,2555860,18/07/2022,18,7,2022
Africa,2557560,19/07/2022,19,7,2022
Africa,2557680,20/07/2022,20,7,2022
Africa,2557840,21/07/2022,21,7,2022
Africa,2557940,22/07/2022,22,7,2022
Africa,2557990,23/07/2022,23,7,2022
Africa,2558090,24/07/2022,24,7,2022
Africa,2558430,25/07/2022,25,7,2022
Africa,2559610,26/07/2022,26,7,2022
Africa,2559670,27/07/2022,27,7,2022
Africa,2560060,28/07/2022,28,7,2022
Africa,2560250,29/07/2022,29,7,2022
Africa,2560260,30/07/2022,30,7,2022
Africa,2560310,31/07/2022,31,7,2022
Africa,2560350,01/08/2022,1,8,2022
Africa,2560540,02/08/2022,2,8,2022
Africa,2561290,03/08/2022,3,8,2022
Africa,2561390,04/08/2022,4,8,2022
Africa,2561520,05/08/2022,5,8,2022
Africa,2561580,06/08/2022,6,8,2022
Africa,2561630,07/08/2022,7,8,2022
Africa,2561760,08/08/2022,8,8,2022
Africa,2561810,09/08/2022,9,8,2022
Africa,2562370,10/08/2022,10,8,2022
Africa,2562460,11/08/2022,11,8,2022
Africa,2562590,12/08/2022,12,8,2022
Africa,2562620,13/08/2022,13,8,2022
Africa,2562670,14/08/2022,14,8,2022
Africa,2562770,15/08/2022,15,8,2022
Africa,2563160,16/08/2022,16,8,2022
Africa,2564150,17/08/2022,17,8,2022
Africa,2564250,18/08/2022,18,8,2022
Africa,2564290,19/08/2022,19,8,2022
Africa,2564350,20/08/2022,20,8,2022
Africa,2564350,21/08/2022,21,8,2022
Africa,2564460,22/08/2022,22,8,2022
Africa,2564470,23/08/2022,23,8,2022
Africa,2564790,24/08/2022,24,8,2022
Africa,2564910,25/08/2022,25,8,2022
Africa,2565030,26/08/2022,26,8,2022
Africa,2565030,27/08/2022,27,8,2022
Africa,2565040,28/08/2022,28,8,2022
Africa,2565070,29/08/2022,29,8,2022
Africa,2565180,30/08/2022,30,8,2022
Africa,2565250,31/08/2022,31,8,2022
Africa,2565550,01/09/2022,1,9,2022
Africa,2565560,02/09/2022,2,9,2022
Africa,2565570,03/09/2022,3,9,2022
Africa,2565610,04/09/2022,4,9,2022
Africa,2565670,05/09/2022,5,9,2022
Africa,2565720,06/09/2022,6,9,2022
Africa,2565960,07/09/2022,7,9,2022
Africa,2566050,08/09/2022,8,9,2022
Africa,2566300,09/09/2022,9,9,2022
Africa,2566320,10/09/2022,10,9,2022
Africa,2566320,11/09/2022,11,9,2022
Africa,2566350,12/09/2022,12,9,2022
Africa,2566440,13/09/2022,13,9,2022
Africa,2566440,14/09/2022,14,9,2022
Africa,2566620,15/09/2022,15,9,2022
Africa,2566640,16/09/2022,16,9,2022
Africa,2566670,17/09/2022,17,9,2022
Africa,2566680,18/09/2022,18,9,2022
Africa,2566890,19/09/2022,19,9,2022
Africa,2566970,20/09/2022,20,9,2022
Africa,2567210,21/09/2022,21,9,2022
Africa,2567240,22/09/2022,22,9,2022
Africa,2567260,23/09/2022,23,9,2022
Africa,2567260,24/09/2022,24,9,2022
Africa,2567260,25/09/2022,25,9,2022
Africa,2567300,26/09/2022,26,9,2022
Africa,2567340,27/09/2022,27,9,2022
Africa,2567410,28/09/2022,28,9,2022
Africa,2567630,29/09/2022,29,9,2022
Africa,2567640,30/09/2022,30,9,2022
Africa,2567640,01/10/2022,1,10,2022
Africa,2567640,02/10/2022,2,10,2022
Africa,2567700,03/10/2022,3,10,2022
Africa,2567750,04/10/2022,4,10,2022
Africa,2567860,05/10/2022,5,10,2022
Africa,2567920,06/10/2022,6,10,2022
Africa,2567930,07/10/2022,7,10,2022
Africa,2567930,08/10/2022,8,10,2022
Africa,2567930,09/10/2022,9,10,2022
Africa,2567960,10/10/2022,10,10,2022
Africa,2567990,11/10/2022,11,10,2022
Africa,2568000,12/10/2022,12,10,2022
Africa,2568540,13/10/2022,13,10,2022
Africa,2568570,14/10/2022,14,10,2022
Africa,2568580,15/10/2022,15,10,2022
Africa,2568600,16/10/2022,16,10,2022
Africa,2568650,17/10/2022,17,10,2022
Africa,2568710,18/10/2022,18,10,2022
Africa,2568730,19/10/2022,19,10,2022
Africa,2568760,20/10/2022,20,10,2022
Africa,2568880,21/10/2022,21,10,2022
Africa,2568880,22/10/2022,22,10,2022
Africa,2568890,23/10/2022,23,10,2022
Africa,2569160,24/10/2022,24,10,2022
Africa,2569180,25/10/2022,25,10,2022
Africa,2569250,26/10/2022,26,10,2022
Africa,2569250,27/10/2022,27,10,2022
Africa,2569790,28/10/2022,28,10,2022
Africa,2569790,29/10/2022,29,10,2022
Africa,2569790,30/10/2022,30,10,2022
Africa,2569790,31/10/2022,31,10,2022
Africa,2569810,01/11/2022,1,11,2022
Africa,2569810,02/11/2022,2,11,2022
Africa,2569820,03/11/2022,3,11,2022
Africa,2570350,04/11/2022,4,11,2022
Africa,2570350,05/11/2022,5,11,2022
Africa,2570360,06/11/2022,6,11,2022
Africa,2570440,07/11/2022,7,11,2022
Africa,2570540,08/11/2022,8,11,2022
Africa,2570550,09/11/2022,9,11,2022
Africa,2570610,10/11/2022,10,11,2022
Africa,2570690,11/11/2022,11,11,2022
Africa,2570690,12/11/2022,12,11,2022
Africa,2570710,13/11/2022,13,11,2022
Africa,2570730,14/11/2022,14,11,2022
Africa,2570820,15/11/2022,15,11,2022
Africa,2572970,16/11/2022,16,11,2022
Africa,2572970,17/11/2022,17,11,2022
Africa,2573260,18/11/2022,18,11,2022
Africa,2573270,19/11/2022,19,11,2022
Africa,2573270,20/11/2022,20,11,2022
Africa,2573320,21/11/2022,21,11,2022
Africa,2571260,22/11/2022,22,11,2022
Africa,2571340,23/11/2022,23,11,2022
Africa,2571380,24/11/2022,24,11,2022
Africa,2571720,25/11/2022,25,11,2022
Africa,2571720,26/11/2022,26,11,2022
Africa,2571720,27/11/2022,27,11,2022
Africa,2571750,28/11/2022,28,11,2022
Africa,2571780,29/11/2022,29,11,2022
Africa,2571930,30/11/2022,30,11,2022
Africa,2572290,01/12/2022,1,12,2022
Africa,2572300,02/12/2022,2,12,2022
Africa,2572310,03/12/2022,3,12,2022
Africa,2572320,04/12/2022,4,12,2022
Africa,2572370,05/12/2022,5,12,2022
Africa,2572440,06/12/2022,6,12,2022
Africa,2572450,07/12/2022,7,12,2022
Africa,2573320,08/12/2022,8,12,2022
Africa,2573320,09/12/2022,9,12,2022
Africa,2573330,10/12/2022,10,12,2022
Africa,2573340,11/12/2022,11,12,2022
Africa,2573410,12/12/2022,12,12,2022
Africa,2573460,13/12/2022,13,12,2022
Africa,2573520,14/12/2022,14,12,2022
Africa,2573710,15/12/2022,15,12,2022
Africa,2573790,16/12/2022,16,12,2022
Africa,2573790,17/12/2022,17,12,2022
Africa,2573840,18/12/2022,18,12,2022
Africa,2573840,19/12/2022,19,12,2022
Africa,2574150,20/12/2022,20,12,2022
Africa,2574180,21/12/2022,21,12,2022
Africa,2574180,22/12/2022,22,12,2022
Africa,2574180,23/12/2022,23,12,2022
Africa,2574180,24/12/2022,24,12,2022
Africa,2574190,25/12/2022,25,12,2022
Africa,2574270,26/12/2022,26,12,2022
Africa,2574340,27/12/2022,27,12,2022
Africa,2574360,28/12/2022,28,12,2022
Africa,2574360,29/12/2022,29,12,2022
Africa,2574390,30/12/2022,30,12,2022
Africa,2574390,31/12/2022,31,12,2022
Africa,2574400,01/01/2023,1,1,2023
Africa,2574400,02/01/2023,2,1,2023
Africa,2575430,03/01/2023,3,1,2023
Africa,2575450,04/01/2023,4,1,2023
Africa,2574660,05/01/2023,5,1,2023
Africa,2574670,06/01/2023,6,1,2023
Africa,2574700,07/01/2023,7,1,2023
Africa,2574700,08/01/2023,8,1,2023
Africa,2574760,09/01/2023,9,1,2023
Africa,2574800,10/01/2023,10,1,2023
Africa,2574830,11/01/2023,11,1,2023
Africa,2574860,12/01/2023,12,1,2023
Africa,2574880,13/01/2023,13,1,2023
Africa,2574880,14/01/2023,14,1,2023
Africa,2574890,15/01/2023,15,1,2023
Africa,2574940,16/01/2023,16,1,2023
Africa,2575030,17/01/2023,17,1,2023
Africa,2575060,18/01/2023,18,1,2023
Africa,2575060,19/01/2023,19,1,2023
Africa,2575270,20/01/2023,20,1,2023
Africa,2575280,21/01/2023,21,1,2023
Africa,2575290,22/01/2023,22,1,2023
Africa,2575320,23/01/2023,23,1,2023
Africa,2575650,24/01/2023,24,1,2023
Africa,2575720,25/01/2023,25,1,2023
Africa,2575750,26/01/2023,26,1,2023
Africa,2575760,27/01/2023,27,1,2023
Africa,2575760,28/01/2023,28,1,2023
Africa,2575760,29/01/2023,29,1,2023
Africa,2575880,30/01/2023,30,1,2023
Africa,2575950,31/01/2023,31,1,2023
Africa,2576090,01/02/2023,1,2,2023
Africa,2576100,02/02/2023,2,2,2023
Africa,2576110,03/02/2023,3,2,2023
Africa,2576110,04/02/2023,4,2,2023
Africa,2576130,05/02/2023,5,2,2023
Africa,2576190,06/02/2023,6,2,2023
Africa,2576230,07/02/2023,7,2,2023
Africa,2576250,08/02/2023,8,2,2023
Africa,2576260,09/02/2023,9,2,2023
Africa,2576260,10/02/2023,10,2,2023
Africa,2576280,11/02/2023,11,2,2023
Africa,2576290,12/02/2023,12,2,2023
Africa,2576370,13/02/2023,13,2,2023
Africa,2576510,14/02/2023,14,2,2023
Africa,2576540,15/02/2023,15,2,2023
Africa,2576540,16/02/2023,16,2,2023
Africa,2576540,17/02/2023,17,2,2023
Africa,2576540,18/02/2023,18,2,2023
Africa,2576540,19/02/2023,19,2,2023
Africa,2576620,20/02/2023,20,2,2023
Africa,2576670,21/02/2023,21,2,2023
Africa,2576680,22/02/2023,22,2,2023
Africa,2576680,23/02/2023,23,2,2023
Africa,2576680,24/02/2023,24,2,2023
Africa,2576680,25/02/2023,25,2,2023
Africa,2576690,26/02/2023,26,2,2023
Africa,2576710,27/02/2023,27,2,2023
Africa,2576740,28/02/2023,28,2,2023
Africa,2576820,01/03/2023,1,3,2023
Africa,2576820,02/03/2023,2,3,2023
Africa,2576820,03/03/2023,3,3,2023
Africa,2576820,04/03/2023,4,3,2023
Asia,170,22/01/2020,22,1,2020
Asia,180,23/01/2020,23,1,2020
Asia,260,24/01/2020,24,1,2020
Asia,420,25/01/2020,25,1,2020
Asia,560,26/01/2020,26,1,2020
Asia,820,27/01/2020,27,1,2020
Asia,1310,28/01/2020,28,1,2020
Asia,1330,29/01/2020,29,1,2020
Asia,1710,30/01/2020,30,1,2020
Asia,2130,31/01/2020,31,1,2020
Asia,2590,01/02/2020,1,2,2020
Asia,3620,02/02/2020,2,2,2020
Asia,4260,03/02/2020,3,2,2020
Asia,4920,04/02/2020,4,2,2020
Asia,5640,05/02/2020,5,2,2020
Asia,6340,06/02/2020,6,2,2020
Asia,7190,07/02/2020,7,2,2020
Asia,8060,08/02/2020,8,2,2020
Asia,9060,09/02/2020,9,2,2020
Asia,10130,10/02/2020,10,2,2020
Asia,11130,11/02/2020,11,2,2020
Asia,11180,12/02/2020,12,2,2020
Asia,13710,13/02/2020,13,2,2020
Asia,15230,14/02/2020,14,2,2020
Asia,16650,15/02/2020,15,2,2020
Asia,17690,16/02/2020,16,2,2020
Asia,18670,17/02/2020,17,2,2020
Asia,20070,18/02/2020,18,2,2020
Asia,21220,19/02/2020,19,2,2020
Asia,22450,20/02/2020,20,2,2020
Asia,22480,21/02/2020,21,2,2020
Asia,24540,22/02/2020,22,2,2020
Asia,24630,23/02/2020,23,2,2020
Asia,26190,24/02/2020,24,2,2020
Asia,26960,25/02/2020,25,2,2020
Asia,27530,26/02/2020,26,2,2020
Asia,27910,27/02/2020,27,2,2020
Asia,28440,28/02/2020,28,2,2020
Asia,29040,29/02/2020,29,2,2020
Asia,29520,01/03/2020,1,3,2020
Asia,30170,02/03/2020,2,3,2020
Asia,30610,03/03/2020,3,3,2020
Asia,31220,04/03/2020,4,3,2020
Asia,31690,05/03/2020,5,3,2020
Asia,32230,06/03/2020,6,3,2020
Asia,32750,07/03/2020,7,3,2020
Asia,33610,08/03/2020,8,3,2020
Asia,34320,09/03/2020,9,3,2020
Asia,35080,10/03/2020,10,3,2020
Asia,36050,11/03/2020,11,3,2020
Asia,37030,12/03/2020,12,3,2020
Asia,38070,13/03/2020,13,3,2020
Asia,39290,14/03/2020,14,3,2020
Asia,40610,15/03/2020,15,3,2020
Asia,42130,16/03/2020,16,3,2020
Asia,43720,17/03/2020,17,3,2020
Asia,45600,18/03/2020,18,3,2020
Asia,47350,19/03/2020,19,3,2020
Asia,49110,20/03/2020,20,3,2020
Asia,50710,21/03/2020,21,3,2020
Asia,52770,22/03/2020,22,3,2020
Asia,54370,23/03/2020,23,3,2020
Asia,56080,24/03/2020,24,3,2020
Asia,58000,25/03/2020,25,3,2020
Asia,60480,26/03/2020,26,3,2020
Asia,62600,27/03/2020,27,3,2020
Asia,64770,28/03/2020,28,3,2020
Asia,66930,29/03/2020,29,3,2020
Asia,69060,30/03/2020,30,3,2020
Asia,71550,31/03/2020,31,3,2020
Asia,74600,01/04/2020,1,4,2020
Asia,77500,02/04/2020,2,4,2020
Asia,80370,03/04/2020,3,4,2020
Asia,83480,04/04/2020,4,4,2020
Asia,86520,05/04/2020,5,4,2020
Asia,89680,06/04/2020,6,4,2020
Asia,92590,07/04/2020,7,4,2020
Asia,95730,08/04/2020,8,4,2020
Asia,99380,09/04/2020,9,4,2020
Asia,102930,10/04/2020,10,4,2020
Asia,106580,11/04/2020,11,4,2020
Asia,110660,12/04/2020,12,4,2020
Asia,113980,13/04/2020,13,4,2020
Asia,117940,14/04/2020,14,4,2020
Asia,121180,15/04/2020,15,4,2020
Asia,124850,16/04/2020,16,4,2020
Asia,141450,17/04/2020,17,4,2020
Asia,144820,18/04/2020,18,4,2020
Asia,148520,19/04/2020,19,4,2020
Asia,152090,20/04/2020,20,4,2020
Asia,155890,21/04/2020,21,4,2020
Asia,159440,22/04/2020,22,4,2020
Asia,162960,23/04/2020,23,4,2020
Asia,166780,24/04/2020,24,4,2020
Asia,170280,25/04/2020,25,4,2020
Asia,173250,26/04/2020,26,4,2020
Asia,176820,27/04/2020,27,4,2020
Asia,180350,28/04/2020,28,4,2020
Asia,184110,29/04/2020,29,4,2020
Asia,187630,30/04/2020,30,4,2020
Asia,190860,01/05/2020,1,5,2020
Asia,194700,02/05/2020,2,5,2020
Asia,197470,03/05/2020,3,5,2020
Asia,201970,04/05/2020,4,5,2020
Asia,205660,05/05/2020,5,5,2020
Asia,209360,06/05/2020,6,5,2020
Asia,213060,07/05/2020,7,5,2020
Asia,216330,08/05/2020,8,5,2020
Asia,219640,09/05/2020,9,5,2020
Asia,223310,10/05/2020,10,5,2020
Asia,226340,11/05/2020,11,5,2020
Asia,229950,12/05/2020,12,5,2020
Asia,233670,13/05/2020,13,5,2020
Asia,237590,14/05/2020,14,5,2020
Asia,240990,15/05/2020,15,5,2020
Asia,244480,16/05/2020,16,5,2020
Asia,248610,17/05/2020,17,5,2020
Asia,252450,18/05/2020,18,5,2020
Asia,256380,19/05/2020,19,5,2020
Asia,259880,20/05/2020,20,5,2020
Asia,263970,21/05/2020,21,5,2020
Asia,268030,22/05/2020,22,5,2020
Asia,271890,23/05/2020,23,5,2020
Asia,275790,24/05/2020,24,5,2020
Asia,279180,25/05/2020,25,5,2020
Asia,283180,26/05/2020,26,5,2020
Asia,287890,27/05/2020,27,5,2020
Asia,292540,28/05/2020,28,5,2020
Asia,298190,29/05/2020,29,5,2020
Asia,303640,30/05/2020,30,5,2020
Asia,308980,31/05/2020,31,5,2020
Asia,314190,01/06/2020,1,6,2020
Asia,319660,02/06/2020,2,6,2020
Asia,326130,03/06/2020,3,6,2020
Asia,331910,04/06/2020,4,6,2020
Asia,338430,05/06/2020,5,6,2020
Asia,344990,06/06/2020,6,6,2020
Asia,351540,07/06/2020,7,6,2020
Asia,358110,08/06/2020,8,6,2020
Asia,364700,09/06/2020,9,6,2020
Asia,372420,10/06/2020,10,6,2020
Asia,380680,11/06/2020,11,6,2020
Asia,387980,12/06/2020,12,6,2020
Asia,395370,13/06/2020,13,6,2020
Asia,404120,14/06/2020,14,6,2020
Asia,413200,15/06/2020,15,6,2020
Asia,438440,16/06/2020,16,6,2020
Asia,447220,17/06/2020,17,6,2020
Asia,456290,18/06/2020,18,6,2020
Asia,465770,19/06/2020,19,6,2020
Asia,474300,20/06/2020,20,6,2020
Asia,484090,21/06/2020,21,6,2020
Asia,492160,22/06/2020,22,6,2020
Asia,501690,23/06/2020,23,6,2020
Asia,511860,24/06/2020,24,6,2020
Asia,521460,25/06/2020,25,6,2020
Asia,530810,26/06/2020,26,6,2020
Asia,540180,27/06/2020,27,6,2020
Asia,549050,28/06/2020,28,6,2020
Asia,559290,29/06/2020,29,6,2020
Asia,570440,30/06/2020,30,6,2020
Asia,580790,01/07/2020,1,7,2020
Asia,590530,02/07/2020,2,7,2020
Asia,599920,03/07/2020,3,7,2020
Asia,611700,04/07/2020,4,7,2020
Asia,623450,05/07/2020,5,7,2020
Asia,634250,06/07/2020,6,7,2020
Asia,645940,07/07/2020,7,7,2020
Asia,656730,08/07/2020,8,7,2020
Asia,667960,09/07/2020,9,7,2020
Asia,679160,10/07/2020,10,7,2020
Asia,690580,11/07/2020,11,7,2020
Asia,704330,12/07/2020,12,7,2020
